idEntrenador,Temporada,Equipo,Nun,Non,División,Edad,PJ,PG,PE,PP,Non
81,2017-18,Red Bull Salzburg,,,,41,-,-,-,-,
81,2018-19,Red Bull Salzburg,,,,42,-,-,-,-,
81,2019-20,Borussia Mönchengladbach,,,1ª,43,34,20,5,9,
81,2020-21,Borussia Mönchengladbach,,,1ª,44,34,13,10,11,
81,2021-22,Borussia Dortmund,,,1ª,45,34,22,3,9,
81,2022-23,RB Leipzig,,,1ª,46,29,19,4,6,
81,2023-24,RB Leipzig,,,1ª,47,23,12,4,7,
82,1966-67,Ajax,,,,38,-,-,-,-,
82,1967-68,Ajax,,,,39,-,-,-,-,
82,1968-69,Ajax,,,,40,-,-,-,-,
82,1969-70,Ajax,,,,41,-,-,-,-,
82,1970-71,Ajax,,,,42,-,-,-,-,
82,1971-72,Barcelona,,,1ª,43,34,17,9,8,
82,1972-73,Barcelona,,,1ª,44,34,18,10,6,
82,1973-74,Barcelona,,,1ª,45,34,21,8,5,
82,1974-75,Barcelona,,,1ª,46,34,15,7,12,
82,1975-76,Ajax,,,,47,-,-,-,-,
82,1976-77,Barcelona,,,1ª,48,34,18,9,7,
82,1977-78,Barcelona,,,1ª,49,34,16,9,9,
82,1980-81,Köln,,,1ª,52,25,10,7,8,
82,1981-82,Köln,,,1ª,53,34,18,9,7,
82,1982-83,Köln,,,1ª,54,34,17,9,8,
82,1983-84,Köln,,,1ª,55,2,0,0,2,
82,1988-89,Bayer Leverkusen,,,1ª,60,25,7,10,8,
83,1966-67,Vojvodina,,,,35,-,-,-,-,
83,1975-76,Den Haag,,,,44,-,-,-,-,
83,1976-77,Feyenoord,,,,45,-,-,-,-,
83,1978-79,Zaragoza,,,1ª,47,33,12,5,16,
83,1979-80,Real Madrid,,,1ª,48,34,22,9,3,
83,1980-81,Real Madrid,,,1ª,49,34,20,5,9,
83,1981-82,Real Madrid,,,1ª,50,30,16,7,7,
83,1982-83,Sporting de Gijón,,,1ª,51,34,9,15,10,
83,1983-84,Sporting de Gijón,,,1ª,52,34,11,8,15,
83,1984-85,Ascoli,,,1ª,53,23,4,12,7,
83,1986-87,Sampdoria,,,1ª,55,30,13,9,8,
83,1987-88,Sampdoria,,,1ª,56,30,13,11,6,
83,1988-89,Sampdoria,,,1ª,57,34,14,11,9,
83,1989-90,Sampdoria,,,1ª,58,34,16,11,7,
83,1990-91,Sampdoria,,,1ª,59,34,20,11,3,
83,1991-92,Sampdoria,,,1ª,60,34,11,16,7,
83,1992-93,Roma,,,1ª,61,34,8,17,9,
83,1994-95,Napoli,,,1ª,63,28,12,10,6,
83,1995-96,Napoli,,,1ª,64,34,10,11,13,
83,1997-98,Sampdoria,,,1ª,66,26,10,7,9,
83,1998-99,Perugia,,,1ª,67,14,5,2,7,
84,2010-11,Celtic,,,,39,-,-,-,-,
84,2011-12,Celtic,,,,40,-,-,-,-,
84,2012-13,Celtic,,,,41,-,-,-,-,
84,2013-14,Celtic,,,,42,-,-,-,-,
84,2016-17,Hibernian,,,,45,-,-,-,-,
84,2018-19,Hibernian,,,,47,-,-,-,-,
84,2019-20,Celtic,,,,48,-,-,-,-,
84,2020-21,Celtic,,,,49,-,-,-,-,
84,2022-23,Omonia,,,,51,-,-,-,-,
85,2008-09,Dynamo Kyiv,,,,61,-,-,-,-,
85,2010-11,Dynamo Kyiv,,,,63,-,-,-,-,
85,2011-12,Dynamo Kyiv,,,,64,-,-,-,-,
85,2012-13,Dynamo Kyiv,,,,65,-,-,-,-,
85,2017-18,Lokomotiv Moskva,,,,70,-,-,-,-,
85,2018-19,Lokomotiv Moskva,,,,71,-,-,-,-,
85,2019-20,Lokomotiv Moskva,,,,72,-,-,-,-,
86,1992-93,Roda,,,1ª,39,13,5,4,4,
86,1993-94,Roda,,,1ª,40,34,15,8,11,
86,1994-95,Roda,,,1ª,41,34,22,10,2,
86,1995-96,Roda,,,1ª,42,34,15,12,7,
86,1996-97,Roda,,,1ª,43,8,3,4,1,
86,1996-97,Schalke 04,,,1ª,43,25,9,6,10,
86,1997-98,Schalke 04,,,1ª,44,34,13,13,8,
86,1998-99,Schalke 04,,,1ª,45,34,10,11,13,
86,1999-00,Schalke 04,,,1ª,46,34,8,15,11,
86,2000-01,Schalke 04,,,1ª,47,34,18,8,8,
86,2001-02,Schalke 04,,,1ª,48,33,17,7,9,
86,2002-03,Hertha Berliner,,,1ª,49,34,16,6,12,
86,2003-04,Hertha Berliner,,,1ª,50,13,2,5,6,
86,2005-06,Roda,,,1ª,52,34,15,5,14,
86,2006-07,Roda,,,1ª,53,22,9,5,8,
86,2006-07,Hamburger,,,1ª,53,15,9,3,3,
86,2007-08,Hamburger,,,1ª,54,34,14,12,8,
86,2008-09,PSV,,,1ª,55,19,9,5,5,
86,2009-10,Red Bull Salzburg,,,,56,-,-,-,-,
86,2010-11,Red Bull Salzburg,,,,57,-,-,-,-,
86,2011-12,Schalke 04,,,1ª,58,27,16,4,7,
86,2012-13,Schalke 04,,,1ª,59,17,7,4,6,
86,2013-14,PAOK,,,,60,-,-,-,-,
86,2013-14,Stuttgart,,,1ª,60,10,3,3,4,
86,2014-15,Stuttgart,,,1ª,61,22,7,6,9,
86,2015-16,Hoffenheim,,,1ª,62,10,1,5,4,
86,2018-19,Schalke 04,,,1ª,65,9,2,4,3,
86,2020-21,Schalke 04,,,1ª,67,1,0,0,1,
87,1983-84,Lens,,,,36,-,-,-,-,
87,1986-87,PSG,,,,39,-,-,-,-,
87,1998-99,Liverpool,,,1ª,51,38,15,9,14,
87,1999-00,Liverpool,,,1ª,52,38,19,10,9,
87,2000-01,Liverpool,,,1ª,53,38,20,9,9,
87,2001-02,Liverpool,,,1ª,54,14,10,1,3,
87,2002-03,Liverpool,,,1ª,55,38,18,10,10,
87,2003-04,Liverpool,,,1ª,56,38,16,12,10,
87,2005-06,Olympique Lyonnais,,,1ª,58,38,25,9,4,
87,2006-07,Olympique Lyonnais,,,1ª,59,38,24,9,5,
87,2010-11,Aston Villa,,,1ª,63,28,8,9,11,
88,1995-96,Sturm Graz,,,,54,-,-,-,-,
88,1996-97,Sturm Graz,,,,55,-,-,-,-,
88,1997-98,Sturm Graz,,,,56,-,-,-,-,
88,1998-99,Sturm Graz,,,,57,-,-,-,-,
88,1999-00,Sturm Graz,,,,58,-,-,-,-,
88,2000-01,Sturm Graz,,,,59,-,-,-,-,
88,2001-02,Sturm Graz,,,,60,-,-,-,-,
88,2002-03,Sturm Graz,,,,61,-,-,-,-,
89,2007-08,Gorica,,,,40,-,-,-,-,
89,2009-10,Maribor,,,,42,-,-,-,-,
89,2010-11,Maribor,,,,43,-,-,-,-,
89,2011-12,Maribor,,,,44,-,-,-,-,
89,2012-13,Maribor,,,,45,-,-,-,-,
89,2013-14,Sturm Graz,,,,46,-,-,-,-,
89,2016-17,Maribor,,,,49,-,-,-,-,
89,2017-18,Maribor,,,,50,-,-,-,-,
89,2018-19,Maribor,,,,51,-,-,-,-,
89,2019-20,Maribor,,,,52,-,-,-,-,
89,2020-21,Slovan Bratislava,,,,53,-,-,-,-,
90,2003-04,Petržalka,,,,39,-,-,-,-,
90,2004-05,Petržalka,,,,40,-,-,-,-,
90,2005-06,Artmedia Bratislava,,,,41,-,-,-,-,
90,2007-08,Petržalka,,,,43,-,-,-,-,
90,2008-09,Petržalka,,,,44,-,-,-,-,
90,2011-12,Slovan Bratislava,,,,47,-,-,-,-,
90,2012-13,Slovan Bratislava,,,,48,-,-,-,-,
90,2014-15,Kairat,,,,50,-,-,-,-,
90,2015-16,Kairat,,,,51,-,-,-,-,
90,2021-22,Slovan Bratislava,,,,57,-,-,-,-,
90,2022-23,Slovan Bratislava,,,,58,-,-,-,-,
90,2023-24,Slovan Bratislava,,,,59,-,-,-,-,
91,2007-08,Žilina,,,,44,-,-,-,-,
91,2008-09,Žilina,,,,45,-,-,-,-,
91,2010-11,Viktoria Plzeň,,,,47,-,-,-,-,
91,2011-12,Viktoria Plzeň,,,,48,-,-,-,-,
91,2012-13,Viktoria Plzeň,,,,49,-,-,-,-,
91,2017-18,Viktoria Plzeň,,,,54,-,-,-,-,
91,2018-19,Viktoria Plzeň,,,,55,-,-,-,-,
91,2019-20,Viktoria Plzeň,,,,56,-,-,-,-,
91,2020-21,Ludogorets,,,,57,-,-,-,-,
91,2021-22,Sparta Praha,,,,58,-,-,-,-,
92,1966-67,Crvena Zvezda,,,,36,-,-,-,-,
92,1968-69,Crvena Zvezda,,,,38,-,-,-,-,
92,1969-70,Crvena Zvezda,,,,39,-,-,-,-,
92,1970-71,Crvena Zvezda,,,,40,-,-,-,-,
92,1971-72,Crvena Zvezda,,,,41,-,-,-,-,
92,1972-73,Crvena Zvezda,,,,42,-,-,-,-,
92,1973-74,Crvena Zvezda,,,,43,-,-,-,-,
92,1974-75,Real Madrid,,,1ª,44,34,20,10,4,
92,1975-76,Real Madrid,,,1ª,45,34,20,8,6,
92,1976-77,Real Madrid,,,1ª,46,34,12,10,12,
92,1977-78,Real Madrid,,,1ª,47,1,0,0,1,
92,1982-83,Valencia,,,1ª,52,18,5,3,10,
93,1956-57,Rangers,,,,45,-,-,-,-,
93,1957-58,Rangers,,,,46,-,-,-,-,
93,1959-60,Rangers,,,,48,-,-,-,-,
93,1960-61,Rangers,,,,49,-,-,-,-,
93,1961-62,Rangers,,,,50,-,-,-,-,
93,1962-63,Rangers,,,,51,-,-,-,-,
93,1963-64,Rangers,,,,52,-,-,-,-,
93,1964-65,Rangers,,,,53,-,-,-,-,
93,1966-67,Rangers,,,,55,-,-,-,-,
93,1967-68,Rangers,,,,56,-,-,-,-,
94,2009-10,Académica,,,1ª,32,23,8,6,9,
94,2010-11,Porto,,,1ª,33,30,27,3,0,
94,2011-12,Chelsea,,,1ª,34,27,13,7,7,
94,2012-13,Tottenham,,,1ª,35,38,21,9,8,
94,2013-14,Tottenham,,,1ª,36,16,8,3,5,
94,2014-15,Zenit,,,,37,-,-,-,-,
94,2015-16,Zenit,,,,38,-,-,-,-,
94,2019-20,Olympique de Marseille,,,1ª,42,28,16,8,4,
94,2020-21,Olympique de Marseille,,,1ª,43,20,9,5,6,
95,1991-92,Estoril,,,1ª,37,34,10,10,14,
95,1992-93,Estoril,,,1ª,38,34,9,12,13,
95,1993-94,Estoril,,,1ª,39,22,2,7,13,
95,1994-95,Estrela da Amadora,,,1ª,40,23,4,10,9,
95,1995-96,Estrela da Amadora,,,1ª,41,34,7,14,13,
95,1996-97,Estrela da Amadora,,,1ª,42,34,12,11,11,
95,1997-98,Estrela da Amadora,,,1ª,43,34,14,8,12,
95,1998-99,Porto,,,1ª,44,34,24,7,3,
95,1999-00,Porto,,,1ª,45,34,22,7,5,
95,2000-01,Porto,,,1ª,46,34,24,4,6,
95,2001-02,AEK,,,,47,-,-,-,-,
95,2002-03,Panathinaikos,,,,48,-,-,-,-,
95,2003-04,Sporting de Portugal,,,1ª,49,34,23,4,7,
95,2004-05,AEK,,,,50,-,-,-,-,
95,2005-06,AEK,,,,51,-,-,-,-,
95,2006-07,Benfica,,,1ª,52,30,20,7,3,
95,2007-08,Benfica,,,1ª,53,1,0,1,0,
95,2009-10,PAOK,,,,55,-,-,-,-,
95,2023-24,Beşiktaş,,,1ª,69,8,4,2,2,
96,2001-02,Servette,,,,44,-,-,-,-,
96,2005-06,Zürich,,,,48,-,-,-,-,
96,2006-07,Zürich,,,,49,-,-,-,-,
96,2007-08,Hertha Berliner,,,1ª,50,34,12,8,14,
96,2008-09,Hertha Berliner,,,1ª,51,34,19,6,9,
96,2009-10,Hertha Berliner,,,1ª,52,7,1,0,6,
96,2010-11,Borussia Mönchengladbach,,,1ª,53,12,6,2,4,
96,2011-12,Borussia Mönchengladbach,,,1ª,54,34,17,9,8,
96,2012-13,Borussia Mönchengladbach,,,1ª,55,34,12,11,11,
96,2013-14,Borussia Mönchengladbach,,,1ª,56,34,16,7,11,
96,2014-15,Borussia Mönchengladbach,,,1ª,57,34,19,9,6,
96,2015-16,Borussia Mönchengladbach,,,1ª,58,5,0,0,5,
96,2016-17,Nice,,,1ª,59,38,22,12,4,
96,2017-18,Nice,,,1ª,60,38,15,9,14,
96,2018-19,Borussia Dortmund,,,1ª,61,34,23,7,4,
96,2019-20,Borussia Dortmund,,,1ª,62,34,21,6,7,
96,2020-21,Borussia Dortmund,,,1ª,63,11,6,1,4,
96,2022-23,Nice,,,1ª,65,17,5,6,6,
97,2014-15,Dynamo Kyiv,,,,40,-,-,-,-,
97,2015-16,Dynamo Kyiv,,,,41,-,-,-,-,
97,2016-17,Dynamo Kyiv,,,,42,-,-,-,-,
97,2019-20,Ferencváros,,,,45,-,-,-,-,
97,2020-21,Ferencváros,,,,46,-,-,-,-,
98,2014-15,Empoli,,,1ª,55,38,8,18,12,
98,2015-16,Napoli,,,1ª,56,38,25,7,6,
98,2016-17,Napoli,,,1ª,57,38,26,8,4,
98,2017-18,Napoli,,,1ª,58,38,28,7,3,
98,2018-19,Chelsea,,,1ª,59,38,21,9,8,
98,2019-20,Juventus,,,1ª,60,38,26,5,7,
98,2021-22,Lazio,,,1ª,62,38,18,10,10,
98,2022-23,Lazio,,,1ª,63,38,22,8,8,
98,2023-24,Lazio,,,1ª,64,26,12,4,10,
99,2013-14,Austria Wien,,,,42,-,-,-,-,
99,2017-18,Lech Poznań,,,,46,-,-,-,-,
99,2018-19,Dinamo Zagreb,,,,47,-,-,-,-,
99,2019-20,Dinamo Zagreb,,,,48,-,-,-,-,
99,2020-21,Osijek,,,,49,-,-,-,-,
99,2021-22,Osijek,,,,50,-,-,-,-,
99,2022-23,Osijek,,,,51,-,-,-,-,
99,2022-23,Trabzonspor,,,1ª,51,8,4,0,4,
99,2023-24,Trabzonspor,,,1ª,52,8,4,0,4,
99,2023-24,Union Berlin,,,1ª,52,11,5,3,3,
100,1968-69,AEK,,,,47,-,-,-,-,
100,1971-72,AEK,,,,50,-,-,-,-,
100,1972-73,AEK,,,,51,-,-,-,-,
100,1974-75,Aris,,,,53,-,-,-,-,
100,1975-76,Porto,,,,54,-,-,-,-,
100,1976-77,PAOK,,,,55,-,-,-,-,
100,1978-79,Crvena Zvezda,,,,57,-,-,-,-,
100,1979-80,Crvena Zvezda,,,,58,-,-,-,-,
100,1980-81,Crvena Zvezda,,,,59,-,-,-,-,
100,1981-82,Crvena Zvezda,,,,60,-,-,-,-,
100,1983-84,Fenerbahçe,,,,62,-,-,-,-,
100,1984-85,Beşiktaş,,,,63,-,-,-,-,
100,1985-86,Beşiktaş,,,,64,-,-,-,-,
100,1988-89,Crvena Zvezda,,,,67,-,-,-,-,
101,1991-92,Brugge,,,,39,-,-,-,-,
101,1992-93,Brugge,,,,40,-,-,-,-,
101,1994-95,Brugge,,,,42,-,-,-,-,
101,1995-96,Brugge,,,,43,-,-,-,-,
101,1997-98,Mouscron,,,,45,-,-,-,-,
101,2002-03,Anderlecht,,,,50,-,-,-,-,
101,2003-04,Anderlecht,,,,51,-,-,-,-,
101,2004-05,Anderlecht,,,,52,-,-,-,-,
101,2005-06,Genk,,,,53,-,-,-,-,
101,2007-08,Genk,,,,55,-,-,-,-,
101,2009-10,Trabzonspor,,,1ª,57,13,5,3,5,
102,1981-82,Os Belenenses,,,1ª,35,9,2,3,4,
102,1981-82,Portimonense,,,1ª,35,20,9,7,4,
102,1982-83,Portimonense,,,1ª,36,30,11,7,12,
102,1984-85,Porto,,,1ª,38,30,26,3,1,
102,1985-86,Porto,,,1ª,39,30,22,5,3,
102,1986-87,Porto,,,1ª,40,30,20,6,4,
102,1988-89,Porto,,,1ª,42,26,15,8,3,
102,1989-90,Porto,,,1ª,43,34,27,5,2,
102,1990-91,Porto,,,1ª,44,38,31,5,2,
102,1992-93,PSG,,,,46,-,-,-,-,
102,1993-94,PSG,,,,47,-,-,-,-,
102,1993-94,Benfica,,,,47,-,-,-,-,
102,1994-95,Benfica,,,1ª,48,34,21,5,8,
102,1995-96,Benfica,,,1ª,49,3,1,2,0,
102,1997-98,Tenerife,,,1ª,51,14,3,5,6,
102,1998-99,Vitesse,,,1ª,52,8,5,2,1,
102,1998-99,PSG,,,1ª,52,17,4,6,7,
102,2002-03,Académica,,,1ª,56,20,6,8,6,
102,2003-04,Académica,,,1ª,57,2,1,0,1,
103,1972-73,Derby County,,,,37,-,-,-,-,
103,1978-79,Nottingham Forest,,,,43,-,-,-,-,
103,1979-80,Nottingham Forest,,,,44,-,-,-,-,
103,1980-81,Nottingham Forest,,,,45,-,-,-,-,
103,1983-84,Nottingham Forest,,,,48,-,-,-,-,
103,1984-85,Nottingham Forest,,,,49,-,-,-,-,
103,1988-89,Nottingham Forest,,,1ª,53,38,17,13,8,
103,1989-90,Nottingham Forest,,,1ª,54,38,15,9,14,
103,1990-91,Nottingham Forest,,,1ª,55,38,14,12,12,
103,1991-92,Nottingham Forest,,,1ª,56,42,16,11,15,
103,1992-93,Nottingham Forest,,,1ª,57,42,10,10,22,
104,1995-96,Udinese,,,1ª,42,34,11,8,15,
104,1996-97,Udinese,,,1ª,43,34,15,9,10,
104,1997-98,Udinese,,,1ª,44,34,19,7,8,
104,1998-99,Milan,,,1ª,45,34,20,10,4,
104,1999-00,Milan,,,1ª,46,34,16,13,5,
104,2000-01,Milan,,,1ª,47,22,7,9,6,
104,2001-02,Lazio,,,1ª,48,31,14,8,9,
104,2003-04,Inter,,,1ª,50,28,15,5,8,
104,2006-07,Torino,,,1ª,53,24,5,7,12,
104,2009-10,Juventus,,,1ª,56,17,6,4,7,
105,2014-15,Čukarički,,,,44,-,-,-,-,
105,2017-18,Crvena Zvezda,,,,47,-,-,-,-,
105,2018-19,Crvena Zvezda,,,,48,-,-,-,-,
105,2019-20,Crvena Zvezda,,,,49,-,-,-,-,
105,2021-22,AEK,,,,51,-,-,-,-,
106,2010-11,Ajax,,,1ª,40,17,13,2,2,
106,2011-12,Ajax,,,1ª,41,34,23,7,4,
106,2012-13,Ajax,,,1ª,42,34,22,10,2,
106,2013-14,Ajax,,,1ª,43,34,20,11,3,
106,2014-15,Ajax,,,1ª,44,34,21,8,5,
106,2015-16,Ajax,,,1ª,45,34,25,7,2,
106,2016-17,Inter,,,1ª,46,11,4,2,5,
106,2017-18,Crystal Palace,,,1ª,47,4,0,0,4,
107,2002-03,De Graafschap,,,1ª,39,34,6,5,23,
107,2005-06,Heracles,,,1ª,42,34,11,6,17,
107,2010-11,Heracles,,,1ª,47,34,14,7,13,
107,2011-12,Heracles,,,1ª,48,34,11,7,16,
107,2012-13,Heracles,,,1ª,49,34,9,11,14,
107,2013-14,Vitesse,,,1ª,50,34,15,10,9,
107,2014-15,Vitesse,,,1ª,51,34,16,10,8,
107,2015-16,Vitesse,,,1ª,52,17,8,4,5,
107,2016-17,Ajax,,,1ª,53,34,25,6,3,
107,2017-18,Borussia Dortmund,,,1ª,54,15,6,4,5,
107,2018-19,Bayer Leverkusen,,,1ª,55,17,11,1,5,
107,2019-20,Bayer Leverkusen,,,1ª,56,34,19,6,9,
107,2020-21,Bayer Leverkusen,,,1ª,57,26,11,7,8,
107,2021-22,Olympique Lyonnais,,,1ª,58,38,17,11,10,
107,2022-23,Olympique Lyonnais,,,1ª,59,10,4,2,4,
107,2023-24,PSV,,,1ª,60,23,21,2,0,
108,1993-94,Eintracht Frankfurt,,,1ª,42,30,13,7,10,
108,1994-95,Bochum,,,1ª,43,22,7,3,12,
108,1996-97,Bochum,,,1ª,45,34,14,11,9,
108,1997-98,Bochum,,,1ª,46,34,11,8,15,
108,1998-99,Bochum,,,1ª,47,34,7,8,19,
108,2001-02,Bayer Leverkusen,,,1ª,50,34,21,6,7,
108,2002-03,Bayer Leverkusen,,,1ª,51,21,5,5,11,
108,2003-04,Hamburger,,,1ª,52,25,12,5,8,
108,2004-05,Hamburger,,,1ª,53,8,2,0,6,
109,1996-97,Coventry,,,1ª,39,26,8,8,10,
109,1997-98,Coventry,,,1ª,40,38,12,16,10,
109,1998-99,Coventry,,,1ª,41,38,11,9,18,
109,1999-00,Coventry,,,1ª,42,38,12,8,18,
109,2000-01,Coventry,,,1ª,43,38,8,10,20,
109,2001-02,Southampton,,,1ª,44,30,10,9,11,
109,2002-03,Southampton,,,1ª,45,38,13,13,12,
109,2003-04,Southampton,,,1ª,46,25,8,7,10,
109,2005-06,Celtic,,,,48,-,-,-,-,
109,2006-07,Celtic,,,,49,-,-,-,-,
109,2007-08,Celtic,,,,50,-,-,-,-,
109,2008-09,Celtic,,,,51,-,-,-,-,
110,1981-82,Sturm Graz,,,,48,-,-,-,-,
110,1982-83,Rapid Wien,,,,49,-,-,-,-,
110,1983-84,Rapid Wien,,,,50,-,-,-,-,
110,1984-85,Rapid Wien,,,,51,-,-,-,-,
110,1985-86,Stuttgart,,,1ª,52,24,9,6,9,
110,1986-87,Rapid Wien,,,,53,-,-,-,-,
110,1987-88,Rapid Wien,,,,54,-,-,-,-,
110,1988-89,Rapid Wien,,,,55,-,-,-,-,
110,1992-93,Casino Salzburg,,,,59,-,-,-,-,
110,1993-94,Casino Salzburg,,,,60,-,-,-,-,
110,1994-95,Casino Salzburg,,,,61,-,-,-,-,
110,1995-96,Casino Salzburg,,,,62,-,-,-,-,
110,1996-97,Croatia Zagreb,,,,63,-,-,-,-,
110,1997-98,Fenerbahçe,,,,64,-,-,-,-,
111,2001-02,Olympiacos,,,,41,-,-,-,-,
111,2002-03,Olympiacos,,,,42,-,-,-,-,
111,2007-08,Olympiacos,,,,47,-,-,-,-,
111,2009-10,Omonia,,,,49,-,-,-,-,
111,2010-11,Omonia,,,,50,-,-,-,-,
111,2017-18,Olympiacos,,,,57,-,-,-,-,
112,2006-07,Parma,,,1ª,41,22,3,6,13,
112,2010-11,ChievoVerona,,,1ª,45,38,11,13,14,
112,2011-12,Palermo,,,,46,-,-,-,-,
112,2011-12,Bologna,,,1ª,46,33,13,11,9,
112,2012-13,Bologna,,,1ª,47,38,11,11,16,
112,2013-14,Bologna,,,1ª,48,18,3,6,9,
112,2014-15,Lazio,,,1ª,49,38,21,6,11,
112,2015-16,Lazio,,,1ª,50,31,11,9,11,
112,2016-17,Inter,,,1ª,51,23,12,3,8,
112,2017-18,Fiorentina,,,1ª,52,38,16,9,13,
112,2018-19,Fiorentina,,,1ª,53,31,8,15,8,
112,2019-20,Milan,,,1ª,54,31,16,9,6,
112,2020-21,Milan,,,1ª,55,38,24,7,7,
112,2021-22,Milan,,,1ª,56,38,26,8,4,
112,2022-23,Milan,,,1ª,57,38,20,10,8,
112,2023-24,Milan,,,1ª,58,26,16,5,5,
113,1997-98,Genk,,,,54,-,-,-,-,
113,1998-99,Genk,,,,55,-,-,-,-,
113,1999-00,Anderlecht,,,,56,-,-,-,-,
113,2000-01,Anderlecht,,,,57,-,-,-,-,
113,2001-02,Anderlecht,,,,58,-,-,-,-,
114,2010-11,Marítimo,,,1ª,40,26,9,7,10,
114,2011-12,Marítimo,,,1ª,41,30,14,8,8,
114,2012-13,Marítimo,,,1ª,42,30,9,11,10,
114,2013-14,Marítimo,,,1ª,43,30,11,8,11,
114,2014-15,Rio Ave,,,1ª,44,34,10,13,11,
114,2015-16,Rio Ave,,,1ª,45,34,14,8,12,
114,2016-17,Vitória de Guimarães,,,1ª,46,34,18,8,8,
114,2017-18,Vitória de Guimarães,,,1ª,47,23,9,2,12,
114,2018-19,Olympiacos,,,,48,-,-,-,-,
114,2019-20,Olympiacos,,,,49,-,-,-,-,
114,2020-21,Olympiacos,,,,50,-,-,-,-,
114,2021-22,Olympiacos,,,,51,-,-,-,-,
114,2022-23,Olympiacos,,,,52,-,-,-,-,
115,1996-97,Leicester,,,1ª,44,38,12,11,15,
115,1997-98,Leicester,,,1ª,45,38,13,14,11,
115,1998-99,Leicester,,,1ª,46,38,12,13,13,
115,1999-00,Leicester,,,1ª,47,38,16,7,15,
115,2000-01,Celtic,,,,48,-,-,-,-,
115,2001-02,Celtic,,,,49,-,-,-,-,
115,2002-03,Celtic,,,,50,-,-,-,-,
115,2003-04,Celtic,,,,51,-,-,-,-,
115,2004-05,Celtic,,,,52,-,-,-,-,
115,2006-07,Aston Villa,,,1ª,54,38,11,17,10,
115,2007-08,Aston Villa,,,1ª,55,38,16,12,10,
115,2008-09,Aston Villa,,,1ª,56,38,17,11,10,
115,2009-10,Aston Villa,,,1ª,57,38,17,13,8,
115,2011-12,Sunderland,,,1ª,59,24,9,7,8,
115,2012-13,Sunderland,,,1ª,60,31,7,10,14,
116,2004-05,Sheriff Tiraspol,,,,45,-,-,-,-,
116,2005-06,Sheriff Tiraspol,,,,46,-,-,-,-,
116,2006-07,Sheriff Tiraspol,,,,47,-,-,-,-,
116,2007-08,Sheriff Tiraspol,,,,48,-,-,-,-,
116,2008-09,Sheriff Tiraspol,,,,49,-,-,-,-,
116,2009-10,Sheriff Tiraspol,,,,50,-,-,-,-,
116,2012-13,Arsenal Kyiv,,,,53,-,-,-,-,
116,2014-15,Lokomotiv Moskva,,,,55,-,-,-,-,
116,2020-21,Dinamo Minsk,,,,61,-,-,-,-,
117,1998-99,Rennes,,,1ª,34,34,17,8,9,
117,1999-00,Rennes,,,1ª,35,34,12,7,15,
117,2000-01,Rennes,,,1ª,36,34,15,5,14,
117,2002-03,Olympique Lyonnais,,,1ª,38,38,19,11,8,
117,2003-04,Olympique Lyonnais,,,1ª,39,38,24,7,7,
117,2004-05,Olympique Lyonnais,,,1ª,40,38,22,13,3,
117,2006-07,Rangers,,,,42,-,-,-,-,
117,2006-07,PSG,,,1ª,42,20,8,5,7,
117,2007-08,PSG,,,1ª,43,38,10,13,15,
117,2008-09,PSG,,,1ª,44,38,19,7,12,
117,2017-18,Bursaspor,,,1ª,53,28,9,6,13,
118,1974-75,Saint-Étienne,,,,35,-,-,-,-,
118,1975-76,Saint-Étienne,,,,36,-,-,-,-,
118,1976-77,Saint-Étienne,,,,37,-,-,-,-,
118,1977-78,Saint-Étienne,,,,38,-,-,-,-,
118,1979-80,Saint-Étienne,,,,40,-,-,-,-,
118,1980-81,Saint-Étienne,,,,41,-,-,-,-,
118,1981-82,Saint-Étienne,,,,42,-,-,-,-,
118,1982-83,Saint-Étienne,,,,43,-,-,-,-,
119,1976-77,Anderlecht,,,,55,-,-,-,-,
119,1977-78,Anderlecht,,,,56,-,-,-,-,
119,1978-79,Anderlecht,,,,57,-,-,-,-,
119,1981-82,Standard Liège,,,,60,-,-,-,-,
119,1982-83,Standard Liège,,,,61,-,-,-,-,
119,1983-84,Standard Liège,,,,62,-,-,-,-,
119,1984-85,Vitória de Guimarães,,,1ª,63,30,9,7,14,
119,1987-88,Anderlecht,,,,66,-,-,-,-,
119,1988-89,Anderlecht,,,,67,-,-,-,-,
119,1990-91,Olympique de Marseille,,,,69,-,-,-,-,
119,1991-92,Olympique de Marseille,,,,70,-,-,-,-,
119,1992-93,Olympique de Marseille,,,,71,-,-,-,-,
120,1986-87,Brøndby,,,,41,-,-,-,-,
120,1987-88,Benfica,,,1ª,42,12,7,2,3,
120,1988-89,Brøndby,,,,43,-,-,-,-,
120,1989-90,Brøndby,,,,44,-,-,-,-,
120,1990-91,Vejle,,,,45,-,-,-,-,
120,1993-94,Brøndby,,,,48,-,-,-,-,
120,1994-95,Brøndby,,,,49,-,-,-,-,
120,1995-96,Brøndby,,,,50,-,-,-,-,
120,1996-97,Brøndby,,,,51,-,-,-,-,
120,1997-98,Brøndby,,,,52,-,-,-,-,
120,1998-99,Brøndby,,,,53,-,-,-,-,
120,2000-01,Aberdeen,,,,55,-,-,-,-,
120,2002-03,Aberdeen,,,,57,-,-,-,-,
121,1994-95,PSG,,,1ª,35,38,20,7,11,
121,1995-96,PSG,,,1ª,36,38,19,11,8,
121,1996-97,Athletic Club,,,1ª,37,42,16,16,10,
